length: 9000073736
e: 1129947201, 0.12554866039377524
t: 829434833, 0.09215867084313853
a: 714440757, 0.07938165596824617
o: 689670382, 0.07662941462816478
i: 627137381, 0.06968136033057941
n: 623753735, 0.06930540274409147
s: 568003445, 0.06311097682766807
r: 548609817, 0.06095614692639447
h: 543543232, 0.06039319764968645
d: 377298387, 0.041921699540173635
l: 360654832, 0.04007243080213804
u: 254693552, 0.02829905170456928
c: 243506272, 0.02705603077739051
m: 225473445, 0.02505239974847246
f: 213873993, 0.023763582307610553
w: 194630786, 0.021625465713851124
g: 181229880, 0.02013648835732161
y: 169687418, 0.018854003086803156
p: 166424603, 0.018491471056987792
b: 139823641, 0.015535832827758956
v: 87345093, 0.009704930821913435
k: 64588422, 0.007176432537618934
x: 15582522, 0.001731377148352732
j: 15333699, 0.0017037303748596755
q: 9498016, 0.0010553264649386424
z: 5888392, 0.0006542604174948728
th: 287132379, 0.03190333628617729
he: 254481489, 0.028275489342057543
er: 161858620, 0.01798414376901945
in: 160674761, 0.017852604957813427
an: 147303994, 0.016366976351625748
re: 126812673, 0.01409018156070805
es: 113607279, 0.012622927581756871
nd: 110489458, 0.012276505864395954
en: 106396380, 0.01182172314593579
on: 105823501, 0.011758070445213072
ed: 104131390, 0.011570059652231277
st: 101339312, 0.011259831305008766
at: 97393135, 0.010821370786155969
nt: 97255467, 0.010806074467032566
to: 95689336, 0.01063206133714725
ea: 90986227, 0.010109497951784336
ha: 90778963, 0.010086468807126226
or: 87152759, 0.009683560552553233
ou: 85914558, 0.009545983790815466
it: 81924503, 0.009102647978572073
is: 81210194, 0.009023280962150554
of: 80586748, 0.008954009751904104
te: 80440126, 0.008937718552042761
ti: 80080087, 0.0088977145464578
hi: 76642900, 0.008515808008708964
ar: 76010152, 0.008445503251374695
ng: 73630536, 0.008181103639793557
as: 73504655, 0.008167116976606957
et: 73274865, 0.00814158496356568
se: 68543270, 0.007615856493022848
le: 60683268, 0.006742530092533455
al: 59871249, 0.006652306498392004
ve: 59384757, 0.006598252274585587
ro: 58443874, 0.006493710575528556
me: 56445733, 0.006271696727796676
sa: 56208012, 0.0062452834997528735
ne: 55694533, 0.006188230744957533
ri: 53523679, 0.005947026721115299
ra: 53273959, 0.005919280281772127
de: 52946768, 0.005882926024062965
the: 186729396, 0.02074754068437112
and: 76569118, 0.008507610075873716
ing: 56569634, 0.006285463392785697
her: 44787287, 0.004976324451748914
tha: 35847165, 0.003982985701174038
ere: 34923468, 0.003880353542027914
ent: 33387574, 0.003709700051284113
nth: 31427935, 0.0034919641685033412
hat: 30044526, 0.0033382533167281596
ion: 29929227, 0.0033254424216863994
his: 29464953, 0.003273856844321303
for: 28370154, 0.0031522135075983115
eth: 28239117, 0.003137653960216399
oft: 26875035, 0.0029860905352920323
fth: 26502934, 0.0029447463184650515
dth: 26264562, 0.00291826075768053
int: 26239411, 0.00291546622502027
ter: 24073717, 0.0026748355298141526
thi: 24013705, 0.002668167584443888
oth: 24003845, 0.002667072037864024
ith: 23851788, 0.002650176954061346
hes: 23849133, 0.0026498819564782284
tio: 23191097, 0.0025767674443861912
est: 22344376, 0.002482688104056662
tth: 22294606, 0.0024771581493629666
was: 21754518, 0.0024171488632346023
ver: 20964055, 0.0023293203605815435
sth: 20888813, 0.002320960206853132
all: 20845333, 0.002316129135322453
ati: 20574533, 0.002286040492946468
you: 20430817, 0.002270072179328643
wit: 20356981, 0.0022618682465425526
rea: 19201704, 0.0021335051870957247
edt: 18864766, 0.0020960679382593895
ers: 18685394, 0.0020761378793219256
rth: 17594681, 0.001954948538879393
not: 17423601, 0.0019359398057269429
she: 17178281, 0.00190868225126728
ear: 17165666, 0.0019072805960842186
res: 16884249, 0.0018760122967063655
ther: 27212256, 0.0030235592283151935
nthe: 24698788, 0.0027442872941368978
ofth: 24379242, 0.0027087824739128337
that: 23839907, 0.00264885685376567
tion: 22863170, 0.0025403314095692425
fthe: 22824476, 0.002536032111459581
with: 19430936, 0.002158975200644956
dthe: 19409872, 0.002156634775375356
othe: 18329747, 0.002036621869738868
thes: 18026983, 0.002002981700904589
tthe: 16728198, 0.0018586734387617022
ethe: 16554195, 0.0018393399304923205
here: 16171673, 0.001796837834262828
them: 14163063, 0.0015736607738387979
inth: 14022759, 0.0015580715682260938
sthe: 13899790, 0.0015444084579442161
sand: 13098110, 0.0014553336321688108
andt: 12266891, 0.001362976722172046
this: 11913408, 0.0013237011550635144
thec: 11582187, 0.0012868991232451387
atio: 11444792, 0.001271633137206555
ndth: 11359036, 0.0012621047708269576
toth: 11199513, 0.001244380138265125
ould: 11190765, 0.0012434081462285478
thep: 11088727, 0.001232070683559564
ingt: 10933670, 0.0012148422691544934
eand: 10637338, 0.0011819167611317445
rthe: 10555532, 0.0011728272800452977
ight: 10184257, 0.0011315748402441754
edth: 10055049, 0.0011172185134195216
hich: 9442448, 0.0010491522933007223
whic: 9421421, 0.0010468159791085516
they: 9408299, 0.0010453579910536857
thei: 9333908, 0.0010370923921061528
ever: 9220592, 0.001024501828592574
onth: 9129880, 0.0010144228000578239
from: 9066810, 0.0010074150796935204
have: 9011105, 0.0010012256859580912
ment: 8856523, 0.0009840500488983994
thin: 8787633, 0.000976395667165454
